district,date,min_price,max_price,production_total,price_range,week_of_year,week_sin,week_cos,price_4w_avg,price_8w_avg,price_change,year,month,week,lag_1,lag_2,lag_4,lag_12,rolling_mean_4,rolling_std_4,season_Yala,avg_price
Ampara,2015-10-08,0.18620689655172412,0.07971014492753623,0.6320208901719433,0.022222222222222223,0.7692307692307693,0.014529091286973994,0.6196578321437787,0.07684210526315793,0.06030795551753637,0.41266375545851536,0.0,0.8181818181818182,0.7692307692307693,0.08569242540168323,0.08186687069625095,0.0833970925784239,0.04820198928844682,0.07684210526315793,0.012959410377742658,0.0,0.08569242540168323
Ampara,2015-10-15,0.18620689655172412,0.07971014492753623,0.6320208901719433,0.022222222222222223,0.7884615384615384,0.03249187865729258,0.6773024435212678,0.07705263157894737,0.063459547071271,0.41048034934497823,0.0,0.8181818181818182,0.7884615384615384,0.08569242540168323,0.08569242540168323,0.08416220351951031,0.05026778882938027,0.07705263157894737,0.013055764197914821,0.0,0.08492731446059679
Ampara,2015-10-22,0.18620689655172412,0.08695652173913043,0.6320208901719433,0.044444444444444446,0.8076923076923077,0.057271987173394934,0.732361586021884,0.0791578947368421,0.06585700778893339,0.4257641921397381,0.0,0.8181818181818182,0.8076923076923077,0.08492731446059679,0.08569242540168323,0.08186687069625095,0.04973221117061974,0.0791578947368421,0.014852144890478614,0.0,0.08951798010711551
Ampara,2015-10-29,0.19310344827586207,0.08695652173913043,0.6320208901719433,0.022222222222222223,0.826923076923077,0.08850806705317149,0.7840323733655774,0.08126315789473687,0.06881725271261985,0.4235807860262009,0.0,0.8181818181818182,0.826923076923077,0.08951798010711551,0.08492731446059679,0.08569242540168323,0.04896710022953327,0.08126315789473687,0.027785818819429674,0.0,0.09334353481254784
Ampara,2015-11-05,0.2,0.09420289855072464,0.6320208901719433,0.022222222222222223,0.8461538461538461,0.12574462591444946,0.8315613291203976,0.08547368421052631,0.07140606006033046,0.43449781659388653,0.0,0.9090909090909091,0.8461538461538461,0.09334353481254784,0.08951798010711551,0.08569242540168323,0.059908186687069626,0.08547368421052631,0.04874746205973351,0.0,0.1009946442234124
Ampara,2015-11-12,0.2068965517241379,0.11594202898550723,0.6320208901719433,0.06666666666666667,0.8653846153846154,0.16843867087960224,0.8742553740855503,0.09536842105263155,0.0768087884381613,0.46943231441048044,0.0,0.9090909090909091,0.8653846153846154,0.1009946442234124,0.09334353481254784,0.08492731446059679,0.06350420811017599,0.09536842105263155,0.10017068331404402,0.0,0.12088752869166028
Ampara,2015-11-19,0.2206896551724138,0.12318840579710141,0.6320208901719433,0.044444444444444446,0.8846153846153846,0.21596762663442204,0.9114919329468282,0.10568421052631577,0.08344964206924493,0.43013100436681223,0.0,0.9090909090909091,0.8846153846153846,0.12088752869166028,0.1009946442234124,0.08951798010711551,0.07322111706197398,0.10568421052631577,0.1144763122890314,0.0,0.12700841622035194
Ampara,2015-11-26,0.22758620689655168,0.12318840579710141,0.6320208901719433,0.022222222222222223,0.9038461538461539,0.26763841397811583,0.942728012826605,0.11621052631578949,0.09020305254153343,0.4257641921397381,0.0,0.9090909090909091,0.9038461538461539,0.12700841622035194,0.12088752869166028,0.09334353481254784,0.07322111706197398,0.11621052631578949,0.09666868105068702,0.0,0.13159908186687072
Ampara,2015-12-03,0.22758620689655168,0.12318840579710141,0.6320208901719433,0.022222222222222223,0.9230769230769231,0.32269755647873205,0.9675081213427075,0.12463157894736843,0.09695646301382194,0.41266375545851536,0.0,0.9999999999999999,0.9230769230769231,0.13159908186687072,0.12700841622035194,0.1009946442234124,0.0833970925784239,0.12463157894736843,0.03638017656752771,0.0,0.13159908186687072
Ampara,2015-12-10,0.2068965517241379,0.14492753623188406,0.6320208901719433,0.15555555555555556,0.9423076923076923,0.3803421678562211,0.985470908713026,0.12719999999999998,0.10361982801314662,0.40873362445414857,0.0,0.9999999999999999,0.9423076923076923,0.13159908186687072,0.13159908186687072,0.12088752869166028,0.08416220351951031,0.12719999999999998,0.015522251732416786,0.0,0.13022188217291505
Ampara,2015-12-17,0.22758620689655168,0.11956521739130435,0.6320208901719433,0.011111111111111112,0.9615384615384616,0.4397316598723382,0.9963544370490269,0.1278315789473684,0.10947278375579667,0.4100436681222709,0.0,0.9999999999999999,0.9615384615384616,0.13022188217291505,0.13159908186687072,0.12700841622035194,0.08186687069625095,0.1278315789473684,0.008060562316438358,0.0,0.12930374904361133
Ampara,2015-12-24,0.21379310344827585,0.14492753623188406,0.6320208901719433,0.13333333333333333,0.9807692307692307,0.5000000000000003,1.0,0.1269473684210526,0.11462788708297694,0.4100436681222707,0.0,0.9999999999999999,0.9807692307692307,0.12930374904361133,0.13022188217291505,0.13159908186687072,0.08569242540168323,0.1269473684210526,0.009826321751428772,0.0,0.12838561591430755
Ampara,2015-12-31,0.2,0.13043478260869565,0.6320208901719433,0.13333333333333333,1.0000000000000002,0.5602683401276616,0.9963544370490269,0.1257052631578947,0.11846607536806086,0.40895196506550224,0.0,0.9999999999999999,1.0000000000000002,0.12838561591430755,0.12930374904361133,0.13159908186687072,0.08569242540168323,0.1257052631578947,0.009597906458760979,0.0,0.12708492731446056
Ampara,2016-01-07,0.2206896551724138,0.11231884057971012,0.6320208901719433,0.011111111111111112,0.0,0.5602683401276615,0.9963544370490269,0.12355789473684209,0.11869118905047049,0.39934497816593895,0.11111111111111427,0.0,0.0,0.12708492731446056,0.12838561591430755,0.13022188217291505,0.08492731446059679,0.12355789473684209,0.02192607124030512,0.0,0.12241775057383317
Ampara,2016-01-14,0.2206896551724138,0.11231884057971012,0.6320208901719433,0.011111111111111112,0.019230769230769232,0.6196578321437789,0.985470908713026,0.12166315789473686,0.11801584800324166,0.41266375545851536,0.11111111111111427,0.0,0.019230769230769232,0.12241775057383317,0.12708492731446056,0.12930374904361133,0.08951798010711551,0.12166315789473686,0.022333843433121336,0.0,0.12241775057383317
Ampara,2016-01-21,0.2206896551724138,0.11231884057971012,0.6320208901719433,0.011111111111111112,0.038461538461538464,0.6773024435212678,0.9675081213427075,0.12002105263157892,0.11666516590878395,0.41266375545851536,0.11111111111111427,0.0,0.038461538461538464,0.12241775057383317,0.12241775057383317,0.12838561591430755,0.09334353481254784,0.12002105263157892,0.016727779828106915,0.0,0.12241775057383317
Ampara,2016-01-28,0.21379310344827585,0.10869565217391305,0.6320208901719433,0.022222222222222223,0.057692307692307696,0.7323615860218843,0.9427280128266049,0.11726315789473685,0.1145265859258926,0.3973799126637556,0.11111111111111427,0.0,0.057692307692307696,0.12241775057383317,0.12241775057383317,0.12708492731446056,0.1009946442234124,0.11726315789473685,0.019195812917497123,0.0,0.117061973986228
Ampara,2016-02-04,0.2068965517241379,0.10144927536231882,0.6320208901719433,0.022222222222222223,0.07692307692307693,0.7840323733655779,0.9114919329468282,0.11326315789473684,0.11123992616271217,0.3864628820960699,0.11111111111111427,0.09090909090909091,0.07692307692307693,0.117061973986228,0.12241775057383317,0.12241775057383317,0.12088752869166028,0.11326315789473684,0.04915711179992264,0.0,0.1078806426931905
Ampara,2016-02-11,0.2,0.0978260869565217,0.6320208901719433,0.03333333333333333,0.09615384615384616,0.8315613291203976,0.8742553740855505,0.10799999999999998,0.1074129935617486,0.3995633187772926,0.11111111111111427,0.09090909090909091,0.09615384615384616,0.1078806426931905,0.117061973986228,0.12241775057383317,0.12700841622035194,0.10799999999999998,0.06211080401891786,0.0,0.10328997704667173
Ampara,2016-02-18,0.1586206896551724,0.09420289855072464,0.6320208901719433,0.15555555555555556,0.1153846153846154,0.8742553740855505,0.8315613291203976,0.0952842105263158,0.0997366169915807,0.33537117903930147,0.11111111111111427,0.09090909090909091,0.1153846153846154,0.10328997704667173,0.1078806426931905,0.12241775057383317,0.13159908186687072,0.0952842105263158,0.12589208964211795,0.0,0.07620504973221118
Ampara,2016-02-25,0.1724137931034483,0.06521739130434781,0.6320208901719433,0.022222222222222223,0.13461538461538464,0.9114919329468282,0.784032373365578,0.08223157894736843,0.09128359821709964,0.3938864628820961,0.11111111111111427,0.09090909090909091,0.13461538461538464,0.07620504973221118,0.10328997704667173,0.117061973986228,0.13159908186687072,0.08223157894736843,0.13723245981867865,0.0,0.06962509563886762
Ampara,2016-03-03,0.1586206896551724,0.07971014492753623,0.6320208901719433,0.11111111111111112,0.15384615384615385,0.9427280128266049,0.7323615860218843,0.07185263157894739,0.08359596596281121,0.41419213973799135,0.11111111111111427,0.1818181818181818,0.15384615384615385,0.06962509563886762,0.07620504973221118,0.1078806426931905,0.13022188217291505,0.07185263157894739,0.1141793353306081,0.0,0.07016067329762815
Ampara,2016-03-10,0.10344827586206896,0.0,0.6320208901719433,0.044444444444444446,0.17307692307692307,0.9675081213427075,0.6773024435212678,0.04343157894736843,0.06558687137004188,0.21244541484716176,0.11111111111111427,0.1818181818181818,0.17307692307692307,0.07016067329762815,0.06962509563886762,0.10328997704667173,0.12930374904361133,0.04343157894736843,0.2589313582376683,0.0,0.0
Ampara,2016-03-17,0.1724137931034483,0.07246376811594202,0.6320208901719433,0.044444444444444446,0.19230769230769235,0.985470908713026,0.619657832143779,0.043305263157894736,0.05872090405654856,0.62882096069869,0.11111111111111427,0.1818181818181818,0.19230769230769235,0.0,0.07016067329762815,0.07620504973221118,0.12838561591430755,0.043305263157894736,0.2582613548318197,0.0,0.07574598316755929
Ampara,2016-03-24,0.17931034482758618,0.07246376811594202,0.6320208901719433,0.022222222222222223,0.21153846153846156,0.9963544370490269,0.5602683401276615,0.045410526315789485,0.052867948313898516,0.4170305676855896,0.11111111111111427,0.1818181818181818,0.21153846153846156,0.07574598316755929,0.0,0.06962509563886762,0.12708492731446056,0.045410526315789485,0.2675385777541945,0.0,0.0772762050497322
Ampara,2016-03-31,0.17931034482758618,0.07246376811594202,0.6320208901719433,0.022222222222222223,0.23076923076923078,1.0,0.49999999999999994,0.04715789473684209,0.04825311782450137,0.4104803493449783,0.11111111111111427,0.1818181818181818,0.23076923076923078,0.0772762050497322,0.07574598316755929,0.07016067329762815,0.12241775057383317,0.04715789473684209,0.2742624598371984,0.0,0.07651109410864576
Ampara,2016-04-07,0.17931034482758618,0.07971014492753623,0.5264497811052598,0.044444444444444446,0.25000000000000006,0.9963544370490269,0.4397316598723386,0.06926315789473686,0.04487641258835712,0.4235807860262009,0.11111111111111427,0.2727272727272727,0.25000000000000006,0.07651109410864576,0.0772762050497322,0.0,0.12241775057383317,0.06926315789473686,0.014424038983030607,1.0,0.08033664881407804
Ampara,2016-04-14,0.16551724137931034,0.08695652173913043,0.5264497811052598,0.11111111111111112,0.2692307692307693,0.985470908713026,0.38034216785622127,0.06978947368421051,0.045090270586646275,0.4050218340611354,0.11111111111111427,0.2727272727272727,0.2692307692307693,0.08033664881407804,0.07651109410864576,0.07574598316755929,0.12241775057383317,0.06978947368421051,0.011926987777628486,1.0,0.07765876052027543
Ampara,2016-04-21,0.17931034482758618,0.07971014492753623,0.5264497811052598,0.044444444444444446,0.2884615384615385,0.9675081213427075,0.32269755647873233,0.07063157894736838,0.04666606636351356,0.4203056768558953,0.11111111111111427,0.2727272727272727,0.2884615384615385,0.07765876052027543,0.08033664881407804,0.0772762050497322,0.117061973986228,0.07063157894736838,0.013870337649239702,1.0,0.08033664881407804
Ampara,2016-04-28,0.19310344827586207,0.08695652173913043,0.5264497811052598,0.022222222222222223,0.3076923076923077,0.9427280128266049,0.2676384139781157,0.0754736842105263,0.05018909549322409,0.45196506550218346,0.11111111111111427,0.2727272727272727,0.3076923076923077,0.08033664881407804,0.07765876052027543,0.07651109410864576,0.1078806426931905,0.0754736842105263,0.05333323620012074,1.0,0.09410864575363428
Ampara,2016-05-05,0.19310344827586207,0.08695652173913043,0.5264497811052598,0.022222222222222223,0.3269230769230769,0.9114919329468283,0.21596762663442215,0.07926315789473687,0.06403358696141559,0.41266375545851536,0.11111111111111427,0.36363636363636365,0.3269230769230769,0.09410864575363428,0.08033664881407804,0.08033664881407804,0.10328997704667173,0.07926315789473687,0.06302723012589713,1.0,0.09410864575363428
Ampara,2016-05-12,0.2,0.09057971014492752,0.5264497811052598,0.011111111111111112,0.3461538461538462,0.8742553740855507,0.16843867087960251,0.08526315789473687,0.0675228490387646,0.4279475982532751,0.11111111111111427,0.36363636363636365,0.3461538461538462,0.09410864575363428,0.09410864575363428,0.07765876052027543,0.07620504973221118,0.08526315789473687,0.05862280146670279,1.0,0.09946442234123945
Ampara,2016-05-19,0.20344827586206898,0.09420289855072464,0.5264497811052598,0.011111111111111112,0.3653846153846154,0.8315613291203976,0.1257446259144494,0.0915789473684211,0.0713497816397281,0.4235807860262009,0.11111111111111427,0.36363636363636365,0.3653846153846154,0.09946442234123945,0.09410864575363428,0.08033664881407804,0.06962509563886762,0.0915789473684211,0.03209731853451232,1.0,0.10328997704667173
Ampara,2016-05-26,0.2068965517241379,0.10144927536231882,0.5264497811052598,0.022222222222222223,0.38461538461538464,0.7840323733655779,0.08850806705317182,0.09578947368421054,0.07618972581153483,0.4301310043668124,0.11111111111111427,0.36363636363636365,0.38461538461538464,0.10328997704667173,0.09946442234123945,0.09410864575363428,0.07016067329762815,0.09578947368421054,0.04618624141822706,1.0,0.10941086457536345
Ampara,2016-06-02,0.2068965517241379,0.10144927536231882,0.5264497811052598,0.022222222222222223,0.4038461538461539,0.7323615860218845,0.05727198717339521,0.10000000000000003,0.08046688577731753,0.41266375545851536,0.11111111111111427,0.4545454545454545,0.4038461538461539,0.10941086457536345,0.10328997704667173,0.09410864575363428,0.0,0.10000000000000003,0.03508234275715935,1.0,0.10941086457536345
Ampara,2016-06-09,0.2068965517241379,0.0978260869565217,0.5264497811052598,0.011111111111111112,0.42307692307692313,0.6773024435212679,0.03249187865729258,0.1018947368421052,0.08468776732249789,0.4039301310043669,0.11111111111111427,0.4545454545454545,0.42307692307692313,0.10941086457536345,0.10941086457536345,0.09946442234123945,0.07574598316755929,0.1018947368421052,0.02100410473444084,1.0,0.10635042081101762
Ampara,2016-06-16,0.19310344827586207,0.08695652173913043,0.5264497811052598,0.022222222222222223,0.44230769230769235,0.6196578321437788,0.014529091286973994,0.09936842105263155,0.08671379046418443,0.37772925764192145,0.11111111111111427,0.4545454545454545,0.44230769230769235,0.10635042081101762,0.10941086457536345,0.10328997704667173,0.0772762050497322,0.09936842105263155,0.05222305679160243,1.0,0.09410864575363428
Ampara,2016-06-23,0.19310344827586207,0.08695652173913043,0.5264497811052598,0.022222222222222223,0.46153846153846156,0.5602683401276615,0.0036455629509730136,0.09473684210526317,0.08648867678177485,0.40829694323144106,0.11111111111111427,0.4545454545454545,0.46153846153846156,0.09410864575363428,0.10635042081101762,0.10941086457536345,0.07651109410864576,0.09473684210526317,0.06099086485673161,1.0,0.09257842387146134
Ampara,2016-06-30,0.18620689655172412,0.07971014492753623,0.5264497811052598,0.022222222222222223,0.4807692307692308,0.49999999999999983,0.0,0.08800000000000002,0.08513799468731709,0.3908296943231442,0.11111111111111427,0.4545454545454545,0.4807692307692308,0.09257842387146134,0.09410864575363428,0.10941086457536345,0.08033664881407804,0.08800000000000002,0.06356680157072515,1.0,0.08492731446059679
Ampara,2016-07-07,0.18620689655172412,0.07971014492753623,0.5264497811052598,0.022222222222222223,0.5,0.4397316598723386,0.0036455629509730136,0.08189473684210524,0.08288685786322092,0.41048034934497823,0.11111111111111427,0.5454545454545454,0.5,0.08492731446059679,0.09257842387146134,0.10635042081101762,0.07765876052027543,0.08189473684210524,0.03675718328525528,1.0,0.08416220351951031
Ampara,2016-07-14,0.13793103448275862,0.07246376811594202,0.5264497811052598,0.15555555555555556,0.5192307692307693,0.3803421678562213,0.014529091286973994,0.07248421052631582,0.07650488496690833,0.3434497816593888,0.11111111111111427,0.5454545454545454,0.5192307692307693,0.08416220351951031,0.08492731446059679,0.09410864575363428,0.08033664881407804,0.07248421052631582,0.10161750171605184,1.0,0.059908186687069626
Ampara,2016-07-21,0.14482758620689656,0.03623188405797101,0.5264497811052598,0.022222222222222223,0.5384615384615384,0.3226975564787322,0.03249187865729258,0.05816842105263159,0.06637476925847552,0.3574235807860263,0.11111111111111427,0.5454545454545454,0.5384615384615384,0.059908186687069626,0.08416220351951031,0.09257842387146134,0.09410864575363428,0.05816842105263159,0.15291440360676736,1.0,0.04055087987758224
Ampara,2016-07-28,0.14482758620689656,0.03623188405797101,0.5264497811052598,0.022222222222222223,0.5576923076923077,0.267638413978116,0.057271987173394934,0.04553684210526315,0.056019539867633195,0.40829694323144106,0.11111111111111427,0.5454545454545454,0.5576923076923077,0.04055087987758224,0.059908186687069626,0.08492731446059679,0.09410864575363428,0.04553684210526315,0.15123311771579648,1.0,0.039020657995409325
Ampara,2016-08-04,0.14482758620689656,0.03260869565217389,0.5264497811052598,0.011111111111111112,0.5769230769230769,0.2159676266344222,0.08850806705317171,0.03290526315789474,0.0460019810004052,0.4104803493449783,0.11111111111111427,0.6363636363636364,0.5769230769230769,0.039020657995409325,0.04055087987758224,0.08416220351951031,0.09946442234123945,0.03290526315789474,0.07426528122061589,1.0,0.03825554705432288
