N,P,K,temperature,humidity,rainfall,yield
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6177.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6286.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6000.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6151.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5926.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6189.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6363.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5883.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5703.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6092.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5932.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5527.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6192.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6404.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5628.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5780.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5644.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6418.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5873.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5883.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6356.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5836.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6159.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,5410.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5755.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6209.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5492.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5863.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6115.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5873.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6431.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5964.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5505.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5527.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,5410.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5880.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5463.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5843.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5916.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6071.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6325.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6469.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5883.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6280.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5836.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6108.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6181.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5463.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5530.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5453.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6307.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5873.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6311.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5908.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5836.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5527.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6109.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5563.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6384.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5855.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6207.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,5612.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5873.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5770.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5715.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6057.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6410.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5961.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,5873.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,5804.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5723.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5855.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5778.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,5908.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6171.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6050.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6122.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6115.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6015.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6321.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6213.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6227.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6416.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6227.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6362.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6177.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6286.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6151.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6189.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6363.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6092.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6192.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6404.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6418.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6356.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6159.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6209.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6115.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6431.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6071.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6325.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6469.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6280.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6108.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6181.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6307.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6311.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6109.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6384.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6207.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6057.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6410.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6171.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,5836.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6050.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6122.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6115.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6015.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6321.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6213.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6227.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6416.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6227.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6362.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6177.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6286.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6151.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6189.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6363.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6092.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6192.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6404.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6418.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6356.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6159.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6209.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6115.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6431.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6071.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6325.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6469.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6280.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6108.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6181.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6307.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6311.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6109.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6384.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6207.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6161.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6057.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6410.0
1.5878318795246056,1.5878318795246054,1.5878318795246065,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6171.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,5883.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.6002759544017544,-1.4571305598358661,1.3615703603922515,5836.0
0.892188915026628,0.8921889150266277,0.8921889150266282,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6325.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6469.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6280.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6108.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6181.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6161.0
0.892188915026628,0.8921889150266277,0.8921889150266282,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6307.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6311.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6109.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6384.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6207.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6161.0
0.892188915026628,0.8921889150266277,0.8921889150266282,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6057.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6410.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6171.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6050.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6122.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6015.0
0.892188915026628,0.8921889150266277,0.8921889150266282,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6213.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6227.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6362.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6151.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6363.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.6002759544017544,-1.4571305598358661,1.3615703603922515,6418.0
0.892188915026628,0.8921889150266277,0.8921889150266282,1.4716341970248419,1.0928927392179173,-0.3473695032281576,6209.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-0.27108228822133307,1.5303967366045956,-0.3473695032281576,6431.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.4446213087409807,-0.9688021809083033,6280.0
0.892188915026628,0.8921889150266277,0.8921889150266282,-2.013798773467508,0.29288542971084747,-0.9688021809083033,6161.0
0.892188915026628,0.8921889150266277,0.8921889150266282,0.019370459319696096,-0.5321221082183167,1.3615703603922515,6311.0
